year,month,unit,name,cause,acres,county,longitude,latitude
1922,7,Klamath National Forest,CINNABAR,9 - Miscellaneous,17.842653274536133,Siskiyou County,-122.88339788051087,41.96124296741998
1922,7,Six Rivers National Forest,CHENITCH,5 - Debris,76.7082748413086,Humboldt County,-123.51978738306966,41.28772832061542
1922,7,Eldorado National Forest,CALIF DOOR CO,9 - Miscellaneous,39.388633728027344,El Dorado County,-120.38678411785128,38.58332762957365
1922,7,Sequoia - Kings Canyon NP,E.FORK,4 - Campfire,449.5453186035156,Tulare County,-118.78555529547279,36.40294146809131
1922,7,Los Angeles County,BOUQUET,14 - Unknown / Unidentified,1608.0076904296875,Los Angeles County,-118.42885328816584,34.52115385072921
1922,9,Los Angeles County,MINT CYN,14 - Unknown / Unidentified,20512.109375,Los Angeles County,-118.32374899296063,34.54806650211185
1922,8,Klamath National Forest,FLY STAIN,3 - Smoking,116.70198059082031,Siskiyou County,-122.75705378133381,41.99958722779817
1922,7,Angeles National Forest,LIVE OAK CANYON (#34),14 - Unknown / Unidentified,37.96704864501953,Los Angeles County,-117.74706572388314,34.142729020904824
1922,9,Angeles National Forest,MT. GLEASON,14 - Unknown / Unidentified,115.3844985961914,Los Angeles County,-118.16591975868435,34.37407959972005
1922,8,Angeles National Forest,ZACHAU CANYON,14 - Unknown / Unidentified,128.55152893066406,Los Angeles County,-118.28899583677871,34.257121458245074
1922,8,Six Rivers National Forest,SLATE CREEK,1 - Lightning,2.9873316287994385,Humboldt County,-123.6866537668188,41.316052425430044
1922,9,Six Rivers National Forest,DOCTOR ROCK,5 - Debris,558.9514770507811,Del Norte County,-123.81360417852592,41.51818372913214
1923,9,Eldorado National Forest,WHALER OR SLATE CK,9 - Miscellaneous,23.237346649169922,El Dorado County,-120.86528644005304,38.939882967299255
1923,8,Angeles National Forest,FITZGERALD,14 - Unknown / Unidentified,164.6784210205078,Los Angeles County,-118.29369205439191,34.27862096098709
1923,7,Los Angeles County,SANTA FEE,14 - Unknown / Unidentified,609.3533935546875,Los Angeles County,-118.60249194636144,34.53626954363186
1923,8,Six Rivers National Forest,SLATE CREEK,1 - Lightning,3.9829988479614262,Humboldt County,-123.66264674885387,41.299159629177716
1923,12,Angeles National Forest,MAGAZINE CANYON,14 - Unknown / Unidentified,162.09361267089844,Los Angeles County,-118.50397240115608,34.33765242977461
1923,3,Eldorado National Forest,GOLD BUG,14 - Unknown / Unidentified,510.3204956054688,Amador County,-120.43331395496635,38.46981350155913
1923,5,Angeles National Forest,WELLS,14 - Unknown / Unidentified,16.348726272583008,Los Angeles County,-118.29815412207572,34.2768701586731
1923,7,Los Angeles County,RIDGE,14 - Unknown / Unidentified,1044.0745849609377,Los Angeles County,-118.65005067759623,34.55863964866647
1923,6,Angeles National Forest,CITY,14 - Unknown / Unidentified,39.81901550292969,Los Angeles County,-118.41236930311916,34.304632231264826
1923,8,Angeles National Forest,MANKER FLAT,14 - Unknown / Unidentified,116.01705169677734,Los Angeles County,-117.62168696688772,34.27872422368808
1923,10,Angeles National Forest,LEWIS CANYON,14 - Unknown / Unidentified,48.05724716186523,San Bernardino County,-117.6144376087573,34.163325525353564
1924,9,Six Rivers National Forest,NO NAME #40,1 - Lightning,159.3284912109375,Trinity County,-123.24759224682958,40.24441505091605
1924,8,Eldorado National Forest,PI PI-INDIAN DIGGING,9 - Miscellaneous,8947.7861328125,Amador County,-120.55345918291724,38.489305713572456
1924,7,Klamath National Forest,WEST FORK,3 - Smoking,6307.5146484375,Siskiyou County,-122.82991552675013,41.96086408435286
1924,7,Six Rivers National Forest,WINDY POINT,3 - Smoking,2.4894747734069824,Humboldt County,-123.49798707254006,41.36025591916101
1924,8,Six Rivers National Forest,CAMP CREEK #1,5 - Debris,5.974539279937744,Humboldt County,-123.57126104887573,41.31504818490472
1924,8,Six Rivers National Forest,CRAWFORD CREEK #2,5 - Debris,89.61896514892578,Humboldt County,-123.56095667825838,41.30182156682481
1924,9,Six Rivers National Forest,BLUFF CREEK #1,1 - Lightning,261.7304077148437,Del Norte County,-123.68591317360008,41.50463629957944
1924,9,Six Rivers National Forest,CRAWFORD CREEK #6,1 - Lightning,4.978653907775879,Humboldt County,-123.60137304263178,41.32547431188118
1924,8,Six Rivers National Forest,CRAWFORD #5,5 - Debris,9.957953453063963,Humboldt County,-123.57399410148494,41.33273021397363
1924,8,Six Rivers National Forest,CAMP CREEK #2,5 - Debris,6.970259666442871,Humboldt County,-123.57392125037228,41.333491731239775
1924,8,Six Rivers National Forest,CRAWFORD CREEK #3,5 - Debris,99.57674407958984,Humboldt County,-123.56361997353895,41.30415955607747
1924,5,Angeles National Forest,THORPES CANYON,14 - Unknown / Unidentified,33.58521270751953,San Bernardino County,-117.60550111048894,34.16434897868864
1924,7,Sequoia - Kings Canyon NP,ORIOLE MI,15 - Structure,50.04949188232422,Tulare County,-118.74244345220079,36.4597729515344
1924,1,Angeles National Forest,KAGEL CANYON,14 - Unknown / Unidentified,52.40835571289063,Los Angeles County,-118.37287838559612,34.31230912432471
1924,7,Los Angeles County,MONROVIA C C,14 - Unknown / Unidentified,57.02406311035156,Los Angeles County,-117.98322695341349,34.16227795064325
1924,9,Six Rivers National Forest,BLUFF CREEK #2,5 - Debris,1227.664306640625,Del Norte County,-123.68940078036208,41.51544795874843
1924,8,Los Angeles County,SAN GABRIEL,14 - Unknown / Unidentified,43049.9140625,Los Angeles County,-117.9413646628812,34.246237441491004
1924,7,Los Angeles County,HESSER CP.,14 - Unknown / Unidentified,93.28401947021484,Los Angeles County,-117.83578238828647,34.233691564925806
1924,8,Eldorado National Forest,UPPER DESOLATION VAL,9 - Miscellaneous,143.20835876464844,El Dorado County,-120.14387894523382,38.868414337758864
1924,7,Angeles National Forest,BIG DALTON CANYON,14 - Unknown / Unidentified,65.97754669189453,Los Angeles County,-117.8193729579504,34.16045082014926
1924,4,Angeles National Forest,LONE PINE,14 - Unknown / Unidentified,182.30674743652344,San Bernardino County,-117.58715252969485,34.32781908938404
1924,8,Eldorado National Forest,UPPER DESOLATION VAL,14 - Unknown / Unidentified,10973.4072265625,El Dorado County,-120.50679899664112,38.57155235046065
1924,8,Modoc National Forest,TICKNER RD.,9 - Miscellaneous,824.959716796875,Modoc County,-121.02222000376136,41.571300682683116
1924,5,Eldorado National Forest,PINO GRANDE,14 - Unknown / Unidentified,313.7107849121094,El Dorado County,-120.63035393706123,38.857725935944174
1924,7,Eldorado National Forest,BADGER HILL,9 - Miscellaneous,638.223388671875,El Dorado County,-120.63692514417819,38.77387584974196
1924,6,Eldorado National Forest,BULTER,9 - Miscellaneous,20.783052444458008,El Dorado County,-120.57353084641808,38.774543338177644
1924,7,Modoc National Forest,TIMBER MT.,9 - Miscellaneous,1405.1304931640625,Modoc County,-121.2719391113318,41.54423483312471
1924,5,Eldorado National Forest,CABLE #2,9 - Miscellaneous,20.447650909423828,El Dorado County,-120.67074441112543,38.773547634901746
1924,6,Eldorado National Forest,BEACHES,9 - Miscellaneous,92.5405044555664,El Dorado County,-120.41273332184879,38.74721386860127
1924,9,Modoc National Forest,SAND BUTTE,1 - Lightning,779.805908203125,Modoc County,-121.43845589903552,41.73247623093636
1924,8,Eldorado National Forest,MOKELUMNE RIVER,9 - Miscellaneous,2448.65478515625,Amador County,-120.09467072723072,38.5232155622665
1924,1,Angeles National Forest,MCELLVENEY,14 - Unknown / Unidentified,330.4997253417969,Los Angeles County,-118.4008213590391,34.31153617802725
1924,6,Los Angeles County,BEE CYN,14 - Unknown / Unidentified,1710.4459228515625,Los Angeles County,-118.439892935891,34.57075322417526
1924,6,Eldorado National Forest,CASCADE,9 - Miscellaneous,43.08261489868164,El Dorado County,-120.11207755578694,38.93429033500276
1924,9,Eldorado National Forest,TELLS CK,1 - Lightning,15.90178680419922,El Dorado County,-120.3352998702634,38.911890093334996
1924,9,Six Rivers National Forest,SUMMIT VALLEY,1 - Lightning,149.354736328125,Del Norte County,-123.79902093435724,41.590179206254156
1924,8,Six Rivers National Forest,HIGGINS COPPER,1 - Lightning,7.966012477874756,Del Norte County,-123.7627835980648,41.80887825543505
1924,5,Eldorado National Forest,CABLE #2,9 - Miscellaneous,89.3293228149414,Amador County,-120.4206777891855,38.51674406490747
1924,8,Six Rivers National Forest,C&O LBR. CO.,2 - Equipment Use,119.475830078125,Del Norte County,-124.11184457955862,41.89604374467617
1924,7,Modoc National Forest,TIMBER MT.,9 - Miscellaneous,4.858726501464844,Modoc County,-121.27832040790399,41.63766534591503
1924,7,Modoc National Forest,INDIAN WELL,9 - Miscellaneous,1072.1431884765623,Siskiyou County,-121.51088074679916,41.70139553977915
1924,9,Modoc National Forest,UPPER MUD SP,1 - Lightning,3446.63232421875,Modoc County,-121.25724328712212,41.506596031215786
1924,6,Angeles National Forest,BEE CANYON,14 - Unknown / Unidentified,1033.4627685546877,Los Angeles County,-118.42809099286006,34.562935109593994
1925,6,Klamath National Forest,BROWN CABIN,7 - Arson,16.933910369873047,Siskiyou County,-122.83504971985428,41.92393539470135
1925,7,Six Rivers National Forest,WHITMORE #4,5 - Debris,408.8444213867188,Humboldt County,-123.49632773458531,41.33143173577693
1925,10,Six Rivers National Forest,RED CAP #3,5 - Debris,42.71984481811523,Humboldt County,-123.58346774426823,41.25158190818422
1925,3,Los Angeles County,TOPANGA P.O.,14 - Unknown / Unidentified,172.10389709472656,Los Angeles County,-118.59391058585877,34.09572563967211
1925,11,Los Padres National Forest,REFUGIO,9 - Miscellaneous,484.7206726074219,Santa Barbara County,-120.09383513271605,34.539253754165365
1925,8,Six Rivers National Forest,PROSPECT HILL #2,5 - Debris,8.961821556091309,Humboldt County,-123.52619433898286,41.342763556673425
1925,8,Six Rivers National Forest,SALMON SUMMIT,1 - Lightning,2123.5068359375,Humboldt County,-123.45070599206451,41.17877280999677
1925,9,Los Angeles County,HELL HOLE FIRE,14 - Unknown / Unidentified,5730.61328125,Los Angeles County,-118.18518610113286,34.28053302957356
1925,6,Modoc National Forest,WILD HORSE C,1 - Lightning,30.97394752502441,Modoc County,-120.9724668505976,41.70186710825384
1925,11,Eldorado National Forest,CEMENT HILL,9 - Miscellaneous,35.770179748535156,El Dorado County,-120.8514624512489,38.932552617652604
1925,7,Eldorado National Forest,DEADMAN'S FLAT,9 - Miscellaneous,2587.851806640625,Placer County,-120.59046315429208,39.01859032276421
1925,5,Eldorado National Forest,DAVIS,1 - Lightning,20.245647430419922,Amador County,-120.34880819117257,38.47708864703907
1925,7,Eldorado National Forest,DEADMAN'S FLAT,1 - Lightning,188.86032104492188,Amador County,-120.21238525565391,38.50755452450222
1925,3,Los Padres National Forest,TEQUIPAS CANYON,5 - Debris,236.53347778320312,Santa Barbara County,-119.98588569357337,34.54532367005167
1925,11,Eldorado National Forest,CEMENT HILL,9 - Miscellaneous,11.897028923034668,Placer County,-120.31436678861715,39.03547464722347
1925,8,Six Rivers National Forest,PROSPECT HILL #1,5 - Debris,19.915529251098636,Humboldt County,-123.52469374113092,41.34236507644811
1925,3,Eldorado National Forest,TEXAS CANYON,9 - Miscellaneous,41.48744201660156,El Dorado County,-120.6701635667854,38.855804001096416
1925,7,Los Padres National Forest,EL CAPITAN,9 - Miscellaneous,400.6432800292969,Santa Barbara County,-120.01942502610241,34.50167685853738
1926,7,Six Rivers National Forest,SIMMS GULCH #1,5 - Debris,5.974563121795653,Humboldt County,-123.55270856618314,41.312603127209016
1926,3,Six Rivers National Forest,RED CAP,5 - Debris,14.936614990234375,Humboldt County,-123.60130117110151,41.26836572485178
1926,9,Six Rivers National Forest,SOMES PEAK #1,5 - Debris,2.489543914794922,Humboldt County,-123.48434279065461,41.31862231158761
1926,7,Six Rivers National Forest,HOPKINS CREEK,3 - Smoking,4.978724956512451,Humboldt County,-123.60188516337178,41.20869521886925
1926,6,Sequoia - Kings Canyon NP,DORST CRK,3 - Smoking,1.5118292570114136,Tulare County,-118.84436237423871,36.64395882924325
1926,6,Sequoia - Kings Canyon NP,PINE RIDG,1 - Lightning,80.67985534667969,Tulare County,-118.82153621698679,36.615635486969055
1926,6,Sequoia - Kings Canyon NP,BLACK OAK,1 - Lightning,11.726794242858887,Tulare County,-118.84377178125143,36.60488386189418
1926,9,Six Rivers National Forest,HAWKINS BAR,3 - Smoking,2.986830949783325,Del Norte County,-123.89782349855518,41.68221652739779
1926,7,Sequoia - Kings Canyon NP,POTWISHA,3 - Smoking,881.0718994140625,Tulare County,-118.7855587656298,36.52382606574757
1926,6,Sequoia - Kings Canyon NP,CABIN COV,3 - Smoking,56.94865417480469,Tulare County,-118.65280291704106,36.46334886734994
1926,7,Six Rivers National Forest,CHENITCH,5 - Debris,509.2398376464844,Humboldt County,-123.5003258950702,41.287443183480526
1926,8,Sequoia - Kings Canyon NP,KAWEAH,7 - Arson,34357.703125,Tulare County,-118.92768978813312,36.57480484309215
1926,9,Six Rivers National Forest,SOMES PEAK #2,5 - Debris,3.9831702709198,Humboldt County,-123.49196262767354,41.318598890737746
1926,6,Sequoia - Kings Canyon NP,HIDDEN SP,1 - Lightning,40.12864303588867,Tulare County,-118.86757051003343,36.61606618766285
1926,6,Sequoia - Kings Canyon NP,PINE RIDG,1 - Lightning,59.614524841308594,Tulare County,-118.88566224319482,36.6059261366766
1926,6,Sequoia - Kings Canyon NP,PINE RIDG,1 - Lightning,4.015976905822754,Tulare County,-118.87598298809445,36.60484606150867
1926,11,Eldorado National Forest,CEMENT HILL,14 - Unknown / Unidentified,327.77716064453125,El Dorado County,-120.85986142694351,38.943417025231454
1926,9,Eldorado National Forest,BASSI FORK,9 - Miscellaneous,120.25592803955078,El Dorado County,-120.31590857764229,38.89671293896551
1926,10,Eldorado National Forest,CLEVELAND,14 - Unknown / Unidentified,20.2354736328125,El Dorado County,-120.70379946418949,38.90626540105949
1926,10,Eldorado National Forest,DRISCOLL,14 - Unknown / Unidentified,11.755902290344238,El Dorado County,-120.3226617502314,38.85091330460338
1926,7,Los Angeles County,GOVERNMENT FIRE,14 - Unknown / Unidentified,282.78338623046875,Los Angeles County,-118.65233795172026,34.68347327551057
1926,9,Los Angeles County,OLD TOPANGA NO. 2,14 - Unknown / Unidentified,137.47087097167972,Los Angeles County,-118.62081844779695,34.09780399756532
1926,7,Los Angeles County,MONTGOMERY RANCH,14 - Unknown / Unidentified,117.89225769042969,Los Angeles County,-118.6370037508493,34.12142217050396
1926,8,Six Rivers National Forest,CRAWFORD CREEK,5 - Debris,86.02053833007812,Humboldt County,-123.58197137987386,41.306804408427546
1926,9,Los Padres National Forest,SULPHUR CANYON,3 - Smoking,1723.853271484375,Santa Barbara County,-119.63217165839609,34.78706557629868
1926,7,Modoc National Forest,MISTLETOE CP,1 - Lightning,15.322271347045898,Modoc County,-121.41948520055556,41.72995539473054
1926,7,Modoc National Forest,FORT BIDWELL,9 - Miscellaneous,13100.943359375,Modoc County,-120.08214730346438,41.934477657883185
1926,6,Sequoia - Kings Canyon NP,DENNISON,1 - Lightning,52.940956115722656,Tulare County,-118.74135649516148,36.312532118741295
1926,8,Santa Barbara County,LOS CRUCES,7 - Arson,4607.0263671875,Santa Barbara County,-120.19237791845495,34.50659928725757
1926,7,Los Padres National Forest,SAN JOSE,5 - Debris,383.86517333984375,Santa Barbara County,-119.8024641051518,34.46958670781739
1926,11,Los Padres National Forest,REFUGIO,9 - Miscellaneous,194.3045654296875,Santa Barbara County,-120.05782115736643,34.5087540448907
1927,8,Los Angeles County,LIEBRE,14 - Unknown / Unidentified,17957.33984375,Los Angeles County,-118.61114323875154,34.719225328715986
1927,7,Six Rivers National Forest,SLATE CREEK BUTTE,1 - Lightning,7.965835094451903,Humboldt County,-123.67809393827913,41.34204524381853
1927,7,Six Rivers National Forest,BLUFF CREEK,1 - Lightning,5656.38525390625,Del Norte County,-123.67962396307324,41.41190442791017
1927,8,Six Rivers National Forest,BALD MOUNTAIN #3,1 - Lightning,4.978843688964844,Humboldt County,-123.58621981191726,41.366384182236594
1927,7,Six Rivers National Forest,NICKOWITZ,1 - Lightning,1004.5172119140624,Del Norte County,-123.70796813247792,41.4710348882747
1927,7,Six Rivers National Forest,CRAWFORD CREEK #2,1 - Lightning,204.60324096679688,Humboldt County,-123.58976961298252,41.32584166639506
1927,9,Los Angeles County,HARRISON RANCH NO. 5,14 - Unknown / Unidentified,324.8635559082031,Los Angeles County,-118.62614886529207,34.45949717529137
1927,8,Los Angeles County,AUGUSTINE FIRE 18,14 - Unknown / Unidentified,9156.50390625,Los Angeles County,-118.30669779665995,34.65515292701067
1927,7,Six Rivers National Forest,BLUFF CREEK #6,1 - Lightning,86.52006530761719,Humboldt County,-123.74387773131077,41.313990474385626
